Sim Time [sec],MPC runtime,v0_dist [m],v0_lane [-],v0_spd [m/s],v1_acc [m/s2],v1_dist [m],v1_lane [-],v1_spd [m/s],v1_acc [m/s2]
39.25,0.013225317001342773,107.96904571999995,0.0,4.68420240000001,1.1848480000002048,97.4369184538858,0.0,3.7653583692080947,1.1723437890239286
39.3,0.01690077781677246,108.20610471999996,0.0,4.74118,1.1395519999997994,97.62810816683341,0.0,3.823794258952316,1.168717794884424
39.35,0.017773151397705078,108.44599471999996,0.0,4.7978,1.1323999999999934,97.8221010196217,0.0,3.879857055765698,1.1212559362676444
39.4,0.0182034969329834,108.68871571999996,0.0,4.85442000000001,1.1324000000002066,98.01894111963192,0.0,3.936802000204465,1.138898888775337
39.45,0.013935327529907227,108.93426771999997,0.0,4.91104,1.132399999999798,98.21862802774997,0.0,3.99373816236111,1.1387232431328975
39.5,0.017718791961669922,109.18265071999997,0.0,4.96766,1.1324000000000112,98.42116044070391,0.0,4.050648259078943,1.1382019343566618
39.55,0.016838550567626953,109.43386471999997,0.0,5.02428,1.1323999999999934,98.62648718489592,0.0,4.106534883840029,1.1177324952217127
39.6,0.018833637237548828,109.68790971999998,0.0,5.0809,1.1323999999999934,98.83466048845129,0.0,4.163466071107395,1.1386237453473314
39.65,0.017884016036987305,109.94478571999998,0.0,5.13752,1.1324000000000112,99.0456799419131,0.0,4.220389069236151,1.1384599625751157
39.7,0.01497650146484375,110.20449271999999,0.0,5.19414,1.1323999999999934,99.25954219263328,0.0,4.277245014403534,1.1371189033476625
39.75,0.016889095306396484,110.46703072,0.0,5.25076,1.1323999999999934,99.47620146256575,0.0,4.333185398649597,1.1188076849212614
39.8,0.0169522762298584,110.73239972,0.0,5.30738,1.1324000000000112,99.69570667429484,0.0,4.390104234581663,1.1383767186413252
39.85,0.020664215087890625,111.00024212000001,0.0,5.356848,0.9893600000000013,99.91805744469754,0.0,4.447015408053931,1.138223469445343
39.9,0.017104148864746094,111.26829312000001,0.0,5.36102,0.08343999999999241,100.14303333893606,0.0,4.499517884770499,1.050049534331361
39.95,0.020243406295776367,111.53619512000002,0.0,5.35804,-0.05959999999999965,100.36920665846266,0.0,4.523466390531973,0.47897011522948674
40.0,0.019990921020507812,111.80394812000002,0.0,5.35506,-0.05959999999999965,100.59633752000109,0.0,4.542617230768679,0.38301680473411537
40.05,0.020183086395263672,112.07155212000002,0.0,5.35208,-0.05959999999999965,100.82324453099599,0.0,4.538140219898157,-0.0895402174104376
40.1,0.020073652267456055,112.33900712000002,0.0,5.3491,-0.05959999999999965,101.04958336017272,0.0,4.52677658353452,-0.22727272727273373
40.15,0.018131494522094727,112.60631312000002,0.0,5.34612,-0.05959999999999965,101.27535400753126,0.0,4.5154129471708835,-0.22727272727273373
40.2,0.020252227783203125,112.87347012000002,0.0,5.34314,-0.05959999999999965,101.50055647307163,0.0,4.504049310807247,-0.22727272727273373
40.25,0.02091693878173828,113.14047812000003,0.0,5.34016,-0.05959999999999965,101.72519075679381,0.0,4.49268567444361,-0.22727272727273373
40.3,0.01970195770263672,113.40733712000002,0.0,5.33718,-0.05959999999999965,101.94925685869781,0.0,4.481322038079973,-0.22727272727273373
40.35,0.021320581436157227,113.67404712000003,0.0,5.3342,-0.05959999999999965,102.17275477878363,0.0,4.469958401716337,-0.22727272727273373
40.4,0.018467187881469727,113.94060812000002,0.0,5.33122,-0.05959999999999965,102.39568451705127,0.0,4.4585947653527,-0.22727272727273373
40.45,0.024181842803955078,114.20669828000003,0.0,5.3218032,-0.18833600000000672,102.61804607350072,0.0,4.447231128989063,-0.22727272727273373
40.5,0.01879143714904785,114.47027928000003,0.0,5.27162,-1.0036639999999863,102.839839448132,0.0,4.435867492625427,-0.22727272727273373
40.55,0.01850271224975586,114.73102928000003,0.0,5.215,-1.1324000000000112,103.06106464094509,0.0,4.42450385626179,-0.22727272727273373
40.6,0.019086837768554688,114.98894828000003,0.0,5.15838,-1.1323999999999934,103.28339312589286,0.0,4.446569698955292,0.4413168538700418
40.65,0.01979804039001465,115.24403628000003,0.0,5.10176,-1.1324000000000112,103.50590344576526,0.0,4.4502063974478405,0.0727339698509688
40.7,0.0187075138092041,115.49629328000003,0.0,5.04514,-1.1323999999999934,103.72855212299554,0.0,4.452973544605521,0.05534294315360455
40.75,0.019313573837280273,115.74571928000003,0.0,4.98852,-1.1323999999999934,103.95133573915572,0.0,4.455672323203666,0.05397557196291203
40.8,0.018244266510009766,115.99231428000003,0.0,4.9319,-1.1324000000000112,104.17425082881145,0.0,4.458301793114472,0.05258939821612074
40.85,0.02161240577697754,116.23607828000003,0.0,4.87528,-1.1323999999999934,104.39729115892553,0.0,4.4608066022813695,0.05009618333794208
40.9,0.01713705062866211,116.47701128000003,0.0,4.81866,-1.1323999999999934,104.62045672949795,0.0,4.463311411448267,0.05009618333794208
40.95,0.017783403396606445,116.71511328000003,0.0,4.76204,-1.1324000000000112,104.84374437786731,0.0,4.465752967387204,0.04883111877875379
41.0,0.017720699310302734,116.95038428000002,0.0,4.70542,-1.1323999999999934,105.06715089508549,0.0,4.4681303443635425,0.04754753952676438
41.05,0.017666339874267578,117.18274382000003,0.0,4.6471908,-1.1645840000000085,105.29067302628168,0.0,4.4704426239238915,0.04624559120697924
41.1,0.01824164390563965,117.41168232000003,0.0,4.57877,-1.3684160000000034,105.51430747056082,0.0,4.472688885582885,0.04492523317987107
41.15,0.018985986709594727,117.63711932000002,0.0,4.50874,-1.400599999999983,105.73805088096125,0.0,4.4748682080085,0.043586448512300535
41.2,0.01896953582763672,117.85905482000003,0.0,4.43871,-1.4006000000000007,105.96066135375712,0.0,4.452209455917319,-0.45317504182362356
41.25,0.019383668899536133,118.07748882000003,0.0,4.36868,-1.4006000000000007,106.18153745545565,0.0,4.417522033970722,-0.6937484389319337
41.3,0.017727375030517578,118.29242132000003,0.0,4.29865,-1.4006000000000007,106.40064508018756,0.0,4.382152494638141,-0.7073907866516294
41.35,0.018070459365844727,118.50385232000004,0.0,4.22862,-1.4006000000000007,106.6179397914648,0.0,4.345894225544858,-0.7251653818656578
41.4,0.026207685470581055,118.71178182000004,0.0,4.15859,-1.4006000000000007,106.83343775373494,0.0,4.309959245402681,-0.7186996028435289
41.45,0.018920183181762695,118.91620982000003,0.0,4.08856,-1.4006000000000007,107.04712393968929,0.0,4.273723719086895,-0.7247105263157216
41.5,0.018481016159057617,119.11713632000003,0.0,4.01853,-1.4006000000000007,107.258907883908,0.0,4.235678884374078,-0.7608966942563455
41.55,0.018084287643432617,119.31456132000002,0.0,3.9485,-1.4006000000000007,107.468788908542,0.0,4.197620492680017,-0.7611678338812133
41.6,0.016602754592895508,119.50848482000002,0.0,3.87847,-1.4006000000000007,107.67677568252773,0.0,4.159735479714751,-0.7577002593053273
41.65,0.019733905792236328,119.69887106000002,0.0,3.8077248,-1.4149040000000035,107.88282590982963,0.0,4.121004546038045,-0.7746186735341176
41.7,0.01856851577758789,119.88549356000001,0.0,3.73245,-1.5054959999999973,108.08690419904464,0.0,4.0815657843002,-0.7887752347568977
41.75,0.0176544189453125,120.06831656000001,0.0,3.65646,-1.5198,108.28892580339479,0.0,4.040432087002905,-0.8226739459458976
41.8,0.013641119003295898,120.24734006000001,0.0,3.58047,-1.5198,108.48878549951925,0.0,3.99719392248931,-0.864763290271906
41.85,0.011755704879760742,120.42256406000001,0.0,3.50448,-1.5198,108.68646542007279,0.0,3.953598411070681,-0.871910228372581
41.9,0.011828184127807617,120.59398856000001,0.0,3.42849,-1.5198,108.88199808601676,0.0,3.9106533188795787,-0.8589018438220464
41.95,0.011032581329345703,120.76161356000001,0.0,3.3525,-1.5198,109.07533884207037,0.0,3.8668151210720265,-0.8767639561510432
42.0,0.013341665267944336,120.92543906000002,0.0,3.27651,-1.5198,109.26647147312397,0.0,3.822652621072027,-0.8832499999999932
42.05,0.011819601058959961,121.08546506000002,0.0,3.20052,-1.5198,109.45536798942608,0.0,3.777930326042247,-0.8944459005955974
42.1,0.019609928131103516,121.24169156000002,0.0,3.12453,-1.5198,109.64198496360869,0.0,3.732339483652188,-0.9118168478011768
42.15,0.017078399658203125,121.39411856000002,0.0,3.04854,-1.5198,109.82631554961957,0.0,3.6866117202174045,-0.9145552686956737
42.2,0.020390033721923828,121.54274606000003,0.0,2.97255,-1.5198,110.00838788324124,0.0,3.641446672433588,-0.9033009556763272
42.25,0.03191804885864258,121.68760088000003,0.0,2.89709639999999,-1.5090720000002023,110.18815261686292,0.0,3.595294672433592,-0.9230399999999239
42.3,0.022129058837890625,121.82885288000003,0.0,2.82504,-1.4411279999997983,110.36555850552398,0.0,3.548117773221203,-0.9435379842477776
42.35,0.018720388412475586,121.96652888000003,0.0,2.75351999999999,-1.430400000000196,110.54069617336616,0.0,3.502753356843457,-0.9072883275549248
42.4,0.017422199249267578,122.10062888000003,0.0,2.68199999999999,-1.4304000000000006,110.71353745069855,0.0,3.4568255466479214,-0.9185562039107076
42.45,0.02383279800415039,122.23115288000002,0.0,2.61048,-1.4303999999998052,110.88407149153574,0.0,3.410680816743698,-0.922894598084465
42.5,0.019417285919189453,122.35810088000002,0.0,2.53895999999999,-1.430400000000196,111.0523242970788,0.0,3.3650561108613464,-0.9124941176470358
42.55,0.019997835159301758,122.48147288000003,0.0,2.46744,-1.4303999999998052,111.21820531422354,0.0,3.317620342894835,-0.9487153593302278
42.6,0.03646039962768555,122.60126888000002,0.0,2.39591999999999,-1.430400000000196,111.38169024262874,0.0,3.2696985681038155,-0.9584354958203889
42.65,0.02126169204711914,122.71748888000002,0.0,2.3244,-1.4303999999998052,111.54283843784553,0.0,3.222963904336047,-0.9346932753553716
